nurses,doctors,staff,care,meds,clean,info,rating
86.330002,85.830002,72.650002,54.59,70.5,73.589996,91.269997,74.790001
83.5,80.440002,73.839996,56.419998,64.529999,67.440002,89.330002,78.870003
81.669998,83.139999,74.989998,51.939999,66.449997,70.330002,91.120003,74.870003
88.800003,91.669998,78.849998,59.380001,72.739998,73.720001,92.480003,82.099998
80.68,77.519997,61.880001,51.419998,62.080002,56.23,87.57,65.279999
85.760002,82.629997,81,47.610001,71.050003,75.769997,88.489998,68.580002
82.989998,86.589996,67.839996,56.310001,61.970001,69.360001,91.68,82.489998
79.860001,75.919998,66.949997,50.27,63.689999,65.07,86.900002,67.18
81.970001,83.910004,68.489998,52.73,66.190002,63.419998,88.769997,77.25
80.330002,80.410004,64.489998,50.099998,63.139999,65.510002,87.029999,68.980003
77.510002,78.910004,63.889999,52.110001,60.75,65.199997,89.629997,72.389999
81.940002,78.360001,65.32,55.459999,61.369999,68.389999,92.809998,72.790001
79.480003,79.919998,63.240002,54.560001,64,60.529999,90.800003,67.940002
84.330002,84.129997,69.309998,58.34,68.830002,75.279999,90.559998,82.5
87.410004,83.169998,77.370003,53.900002,65.589996,62.509998,86.260002,72.040001
80.410004,82.139999,70.18,55.73,64.360001,72.150002,91.440002,80.290001
83.300003,85.629997,66,55.779999,70.080002,70.510002,88.07,76.629997
84.050003,84.540001,80.190002,55.540001,70.699997,66.519997,88.709999,73.559998
83.43,81.239998,76.389999,57.189999,65.099998,77.440002,89.080002,82.610001
81.989998,78.449997,69.449997,50.790001,61.5,61.540001,88.879997,73.379997
77.75,78.150002,58.16,51.740002,60.950001,65.889999,89.410004,64.830002
75.779999,78.010002,58.119999,44.380001,56.549999,57.580002,85.839996,64.040001
83,81.459999,64.68,57.880001,65.360001,61.720001,90.370003,82.730003
80.860001,83.919998,71.970001,52.889999,65.68,77.550003,82.879997,72.870003
84.989998,79.940002,75.239998,58.799999,70.769997,72.279999,85.269997,76.480003
78.860001,74.209999,64.18,45.689999,58.119999,60.82,84.650002,63.639999
81.309998,78.620003,70.540001,53.240002,63.419998,69.25,87.589996,74.790001
81.800003,83.769997,65.470001,58.43,64.629997,67.949997,85.540001,80.239998
81.900002,83.589996,67.980003,58.09,65.199997,74.400002,89.900002,80.089996
83.199997,80.32,69.779999,58.790001,62.189999,66.300003,91.900002,80.949997
80.519997,81.389999,66.849998,38.16,62.799999,65.720001,87.639999,64.199997
84.209999,88.040001,68.870003,58.740002,66.970001,74.510002,89.059998,82.110001
79.110001,83.07,66.190002,56.189999,66.669998,71.529999,91.349998,77.989998
82.699997,82.160004,65.360001,57.419998,64.849998,69.959999,90.120003,78.190002
84.580002,84.360001,74.07,58.900002,70.139999,74.370003,92.120003,80.800003
75.660004,82.650002,60.93,53.330002,63.700001,64.93,82.660004,69.839996
79.110001,81.18,68.550003,49.150002,63.310001,72.370003,85.470001,70.080002
85.449997,83,74.739998,54.779999,68.599998,71.980003,87.870003,78.139999
79.660004,80.940002,70.5,52.43,62.369999,66.32,87.029999,73.790001
82.599998,82.150002,66.550003,58.48,63.52,63.040001,90.089996,77.68
84.309998,80.349998,70.43,57.650002,66.290001,71.699997,91.93,78.190002
79.68,80.330002,60.720001,50.82,58.740002,63.75,92.510002,81.459999
75.010002,78.139999,60.77,42.259998,55.68,58.939999,87.779999,60.950001
81.360001,85.889999,69.239998,56.84,65.540001,84.150002,85.459999,85.050003
81.879997,79.510002,69.839996,55.360001,62.900002,63.450001,89.019997,77.830002
83.5,83.529999,70.68,57.130001,67.550003,69.279999,89.989998,79.540001
82.919998,81.739998,70.440002,52.139999,63.540001,58.959999,92.089996,70.190002
82.349998,77.589996,69.949997,58.009998,62.330002,69,88.129997,76.919998
80.610001,85.949997,69.739998,56.93,64.970001,69.300003,88.150002,77.5
82.650002,87.169998,64.849998,57.43,65.589996,70.230003,91.360001,82.769997
86.910004,86.68,78.809998,55.240002,75.57,74.760002,86.07,72.290001
80.050003,79.230003,66.779999,51.970001,65.550003,66.949997,90.849998,73.150002
84.720001,82.860001,71.519997,54.290001,70,71.529999,88.309998,73.839996
81.550003,80.089996,66.5,53.400002,65.910004,63.389999,86.43,71.800003
82.160004,88.599998,67.860001,52.119999,69.559998,64.660004,87.629997,69.379997
83.080002,86.629997,70.790001,53.139999,70.68,70.360001,89.099998,73.830002
84.720001,84.040001,82.800003,55.209999,77.879997,75.220001,92.419998,74.339996
82.980003,84.019997,75.589996,59.66,72.25,75.949997,89.610001,82.230003
81.959999,79.300003,67.199997,48.16,62.459999,69.239998,88.18,76.470001
78.769997,80.93,68.239998,52.73,64.349998,66.440002,87.93,75.970001
81.279999,84.629997,60.720001,56.599998,64.650002,63.759998,85.639999,73.230003
83.230003,80.690002,68.099998,46.880001,58.48,77.139999,84.07,70.910004
81.379997,79.389999,71.970001,52.470001,62.779999,71.32,88.300003,75.120003
82.160004,82.059998,74.489998,49.560001,67.379997,70.879997,89.040001,75.080002
86.160004,92.07,81.160004,69.849998,79.650002,80.580002,90.650002,80.849998
79.580002,80.459999,66.809998,56.549999,63.700001,64.970001,87.230003,73.059998
80.480003,82.139999,74.449997,52.060001,65.290001,62.98,88.360001,71.040001
85.080002,83.68,73.529999,57.57,66.610001,70.900002,85.239998,81.93
77.68,80.599998,59.779999,54.630001,63.57,65.32,88.849998,76.839996
82.82,78.720001,63.639999,54.299999,62.66,63.970001,88.919998,74.870003
81.220001,84.839996,63.529999,54.759998,64.190002,70.199997,87.089996,73.400002
81.629997,81.720001,64.75,57.720001,69.93,71.029999,90.760002,80.93
86.480003,80.360001,76.059998,60.91,71.559998,75.440002,89.699997,79.480003
80.889999,81.730003,65.650002,51.959999,65.279999,69.709999,90.860001,74.029999
81,85.269997,68.089996,59.98,66.790001,71.290001,92.129997,81.279999
82.269997,85.370003,67.580002,63.619999,71.389999,74.910004,89.32,79.660004
81.199997,80.139999,66.980003,54,62.77,66.43,86.32,79.160004
85.419998,80.169998,70.879997,53,68.400002,68.300003,90.220001,74.230003
81.150002,79.910004,68.199997,47.330002,50.889999,66.410004,89.919998,70.25
78.68,79.720001,69.239998,52.73,64.82,62.330002,89.629997,71
81.480003,81.580002,68.480003,50.59,72.650002,72.300003,90.07,70.150002
82.059998,86.199997,72.980003,58.799999,68.510002,68.769997,88.32,82.129997
78.879997,81.970001,60.389999,45.209999,64.699997,65.019997,86.370003,64.440002
78.410004,77.260002,65.900002,50.009998,64.639999,60.869999,89.599998,66.940002
79.279999,82.849998,65.620003,54.419998,66.699997,65.029999,88.809998,76.050003
82.239998,81.129997,67.949997,54.439999,64.199997,75.099998,89.010002,75.919998
84.029999,85.290001,66.889999,55.669998,66.050003,70.519997,90.449997,74.660004
83.279999,80.839996,66.080002,58.490002,68.760002,65.809998,90.940002,80.480003
81.93,81.07,71.760002,54.619999,67.400002,61.830002,89.769997,77.220001
80.599998,82.379997,68.699997,53.57,63.830002,66.099998,91.089996,80.870003
80.260002,79.150002,63.450001,53.93,65.43,61.68,91.379997,71.160004
80.190002,83.900002,70.760002,51.330002,65.269997,64.239998,91.290001,74.190002
82.690002,88.230003,71.959999,56.060001,63.669998,67.839996,87.309998,74.900002
78.470001,84.370003,63.709999,56.939999,64.860001,72.389999,87.339996,78.919998
83.370003,81.440002,73.260002,51.639999,66.959999,73.650002,86.940002,74.419998
80.580002,82.18,66.18,52.029999,62.549999,68.940002,85.739998,72.889999
85.309998,79.889999,74.709999,52.490002,66.709999,67.970001,89.029999,75.980003
81.410004,83.580002,67.93,49.5,66.190002,65.540001,89.199997,69.129997
85.25,87.559998,72.169998,59.400002,69.480003,67.449997,89.07,84.349998
81.040001,76.650002,69.389999,51.98,64.18,66.620003,89.43,74.279999
83.5,85.309998,68.870003,58.009998,68.150002,71.889999,87.279999,80.129997
83.580002,85.059998,72.779999,59.419998,69.620003,72.559998,92.209999,85.029999
80.790001,75.919998,72.540001,49.91,61.299999,61.299999,90.199997,70.620003
84.75,84.650002,68.379997,56.889999,66.470001,71.82,89.550003,79.68
80.699997,78.059998,63.91,46.91,60.709999,62.23,86.980003,57.130001
82.660004,89.360001,74.099998,57.759998,69.870003,70.190002,92.32,80.660004
86.580002,87.099998,74.379997,53.52,70.080002,74.779999,88.959999,84.389999
80.75,75.839996,67.459999,48.07,60.470001,60.189999,84.699997,62.66
82.389999,83.129997,66.389999,59.330002,66.849998,68.080002,90.559998,80.769997
82.699997,87,73.660004,57.66,70.510002,70.480003,87.040001,75.129997
78.949997,81.099998,67.110001,53.669998,66.169998,63.41,89.75,72.010002
80.510002,80.559998,66.400002,53.220001,63.950001,68.769997,88.830002,80.68
81.470001,83.110001,68.029999,54.720001,66.309998,70.480003,83.839996,75.510002
81.699997,81.449997,67.260002,54.560001,64.599998,67.199997,92.440002,74.730003
81.480003,79.57,67.07,55.049999,63.52,72.830002,90.120003,80.309998
79.470001,77.029999,66.529999,49.709999,62.790001,62.34,87.43,68.980003
78.489998,81.220001,64.290001,50.150002,63.290001,71.589996,88.209999,74.050003
82.32,85.099998,69.220001,56.75,67.860001,65.339996,87.720001,71.849998
82.110001,80.650002,65.949997,55.810001,65.43,73.290001,87.459999,78.139999
85.610001,85.639999,79.099998,49.529999,69.949997,69.959999,91.309998,73.919998
79.949997,80.910004,68.940002,53.48,64.25,71.559998,89.669998,77.080002
82.510002,79.629997,69.75,57.330002,64.720001,73.760002,87.980003,80.239998
79.419998,80.940002,68.489998,44.830002,60.650002,64.339996,86.120003,66.330002
80.059998,77.32,65.5,53.799999,62.34,63.57,89.709999,74.040001
75.709999,79.029999,59.959999,48.049999,59.290001,61.849998,84.940002,73.440002
88.830002,88.360001,77.690002,61.84,73.580002,78.559998,90.459999,84.300003
80.849998,82.75,70.620003,54.18,67.279999,65.080002,87.330002,73.959999
81,83.089996,66.089996,51.66,66.260002,74.800003,89.360001,74.57
79.959999,82.940002,66.809998,41.34,69.620003,72.730003,89.019997,63.939999
84.860001,85.089996,82.349998,60.290001,69.540001,74.989998,90.139999,84.059998
79.480003,81.790001,62.200001,51.529999,61.16,67.080002,85.43,67.889999
80.010002,81.550003,69.5,53.049999,64.120003,59.240002,87,69.980003
81.169998,78.949997,71.919998,51.84,66.690002,60.459999,87.68,69.540001
81.529999,81,65.330002,55.619999,63.330002,75.989998,86.540001,81.870003
83.669998,84.440002,66.120003,57.25,70.169998,71.889999,92.199997,81.709999
79.290001,78.400002,66.769997,48.720001,61.110001,60.84,83.860001,65.82
80.669998,78.169998,66.400002,47.259998,61.099998,64.290001,87.269997,68.68
81.889999,79.519997,67.029999,55.299999,62.599998,68.949997,88.059998,79.040001
81.269997,83.18,69.080002,57.580002,66.18,73.68,87.940002,80.389999
79.669998,74.839996,62.139999,49.580002,62.360001,62.669998,87.339996,70.07
84.279999,83.75,71.669998,58.09,66.910004,71.25,89.779999,74.650002
80.730003,78.239998,67.279999,53.02,60.630001,61.740002,89.599998,75.879997
81.059998,77.900002,69.209999,54.110001,63.810001,68.110001,90.550003,69.290001
81,84.419998,70.669998,53.349998,63.43,66.559998,88.93,71.690002
80.629997,82.529999,73.519997,53.560001,66.779999,64.709999,89.970001,70.419998
82.639999,85.889999,73.449997,48.740002,74.68,78.160004,90.209999,75.730003
79.919998,82.639999,65.169998,55.490002,66.529999,66.459999,87.860001,75.110001
82.949997,80.139999,71.419998,55.330002,67.269997,66.529999,89.419998,71.059998
78.129997,82.639999,59.919998,45.720001,62.889999,62.279999,88,65.129997
83.239998,83.970001,74.879997,61.220001,66.07,69.099998,91.43,77.510002
84.019997,86.809998,70.82,47.220001,73.790001,73.440002,88.370003,76.32
85.080002,83.07,79.059998,56.959999,65.230003,77.779999,85.510002,79
82.839996,81.849998,62.599998,52.360001,66.68,70.870003,85.940002,73.400002
82.800003,80.970001,63.66,59.220001,67.010002,68.07,90.050003,79.919998
82.610001,86.620003,65.589996,60.369999,66.529999,77.099998,87.669998,79.919998
76.470001,80.010002,63.529999,50.77,57.529999,66.889999,83.949997,67.580002
78.599998,77.879997,63.419998,48.290001,64.68,70.43,86.160004,64.440002
79.199997,79.599998,58.849998,50.150002,55.900002,52.779999,80.779999,72.089996
78.43,78.650002,63.619999,48.779999,63.790001,67.459999,85.260002,70.400002
83.139999,80.75,71.470001,57.630001,66.989998,62.970001,88.559998,78.370003
83.959999,92.849998,66.540001,61.880001,67.25,71.949997,85.410004,83.449997
80.660004,80.970001,65.910004,50.599998,61.330002,75.18,83.519997,78.019997
83.589996,91.510002,73.150002,45.490002,73.629997,75.550003,90.419998,69
81.949997,81.239998,64.230003,51.049999,60.490002,64.650002,90.449997,65.290001
81.239998,80.010002,65.5,55.950001,65.959999,63.310001,88.029999,78.040001
84.150002,82.639999,76.269997,53.540001,69.190002,71.379997,91.5,78.540001
81.099998,80.910004,67.699997,53.18,62.75,61.73,88.690002,72.550003
84.309998,79.82,77.57,55.060001,67.370003,67.199997,87.730003,74.040001
80.199997,78.650002,63.41,55.619999,61.099998,65.949997,88.169998,74.519997
82.709999,80.730003,68.379997,53.790001,63.360001,66.050003,91.089996,74.849998
81.760002,81.300003,65.989998,56.18,66.120003,67.660004,87.709999,79.220001
77.220001,78.400002,63.57,51.400002,62.669998,67.18,88.260002,66.849998
82.669998,80.849998,66.330002,53.560001,67.370003,61.57,88.790001,74.800003
81.510002,77.980003,66.809998,57.509998,66.769997,72.940002,88.620003,76.940002
84.5,85.050003,69.190002,57.389999,66.660004,68.32,86.610001,80.089996
82.830002,82.559998,71.029999,56.18,67.099998,69.300003,93.459999,76.970001
80.699997,80.519997,67.269997,54.919998,65.150002,69.309998,89.510002,75.040001
79.370003,79.300003,62.650002,49.25,62.040001,71.370003,88.309998,68.519997
80.449997,85.400002,66.93,46.439999,66.25,65.529999,88.040001,67.959999
82.389999,81.699997,67.349998,55.279999,63.040001,70.5,88.860001,79.129997
79.589996,81.550003,63.419998,54.529999,62.73,66.300003,84.75,77.410004
84.830002,87.43,66.190002,58.720001,67.370003,71.949997,86.559998,80.080002
86.25,84.589996,78.209999,56.360001,69.370003,62.610001,89.199997,73.330002
79.660004,79.089996,59.419998,46.889999,58.599998,59.310001,82.519997,67.93
82.519997,81.18,72.269997,55.790001,65.110001,61.869999,89.57,77.959999
82.82,81.709999,66.910004,58.34,70.339996,69,92.120003,79.839996
76.720001,78.709999,60.880001,49.950001,58.959999,61.279999,86.599998,69.510002
77.330002,83.169998,59.68,53.880001,59.82,67.809998,82.970001,74.959999
79.480003,84.949997,66.269997,51.360001,66.730003,64.029999,84.839996,59.900002
81.349998,83.32,68.900002,52.330002,66.970001,74.589996,87.330002,79.309998
81.269997,86.459999,68.940002,57.110001,69.209999,69.68,84.309998,74.040001
79.129997,78.839996,67.029999,52.099998,63.27,66.779999,84.040001,73.900002
82.739998,79.419998,70.529999,53.209999,65.690002,68.279999,87.779999,78.139999
81.93,82.5,64.980003,54.77,67.230003,71.449997,87.209999,80.410004
81.68,82.190002,65.589996,55.310001,68.099998,69.330002,88.540001,78.43
83.309998,88.660004,70.940002,51.150002,67.910004,71,82.870003,65.940002
80.809998,78.75,63.689999,52.34,62.57,61.599998,88.809998,63.299999
80.489998,80.470001,65.760002,49.57,65.519997,69.559998,87.980003,74.559998
78.709999,86.980003,68.190002,53.259998,63.400002,72.800003,91.870003,70.370003
76.870003,80.010002,60.119999,43.16,59.610001,60.259998,89.93,64.089996
79.940002,79.980003,65.360001,53.209999,66.540001,69.800003,85.809998,79.510002
82.540001,79.739998,70.620003,55.09,65.610001,73.370003,90.269997,75.730003
84.239998,82.07,69.010002,57.080002,66.730003,68.68,89.029999,81.120003
83.279999,84.279999,73.279999,56.34,71.129997,74.68,91.519997,77.660004
83.260002,81.580002,69.830002,54.970001,64.449997,63.939999,88.5,75.220001
78.300003,80.209999,64.910004,52.369999,62.200001,64.82,89.470001,73.769997
79.459999,84.720001,62.009998,54.57,64.599998,71.949997,85.989998,72.510002
82.029999,86.959999,73.57,55.240002,70.669998,75.660004,85.629997,70.339996
77.25,78.080002,70.790001,43.669998,59.73,66.5,84.879997,62.720001
82.349998,81.110001,63.709999,51.43,65.870003,67.93,86.459999,68.209999
85.239998,87.599998,79.309998,56.68,72.550003,76.220001,89.599998,80.720001
77.959999,77.82,66.110001,53.18,63.900002,64.339996,85.879997,73.580002
82.769997,85.82,72.18,49.810001,68.739998,68.699997,88.650002,73.040001
79.57,77.589996,65.25,53.41,60.91,63.970001,88.360001,72.779999
81.209999,84.519997,68.940002,55.740002,68.139999,72.43,91.779999,80.699997
80.830002,78.550003,66.989998,56.700001,64.599998,71.629997,89.760002,80.349998
81.089996,83.160004,68.470001,45.689999,62.029999,62.59,87.07,68.480003
79.82,79.160004,67.449997,54.32,66.68,65.449997,89.419998,68.400002
83.879997,81.610001,74.760002,54,69.540001,71.550003,88.050003,78.480003
82.339996,81.900002,71.190002,55.700001,67.129997,67.209999,90.260002,82.110001
81.260002,80.610001,62.919998,53.650002,63.349998,59.389999,89,73.910004
78.5,83.839996,69.449997,57.619999,63.880001,65.93,90.059998,76.889999
83.790001,81.550003,65.139999,55.029999,68.980003,68.580002,88.690002,74.949997
82.610001,80.230003,71.949997,55.02,63.810001,75.669998,89.760002,74.449997
82.339996,82.93,70.220001,57.330002,67.190002,68.18,87.410004,77.480003
83.779999,86.839996,73.769997,48.369999,66.760002,76.160004,88.690002,78.82
77.339996,83.629997,60.029999,49.889999,64.489998,62.009998,85.699997,67.949997
81.040001,80.860001,63.259998,55.299999,63.41,61.91,89.449997,72.959999
78.949997,82.980003,74.449997,52.82,63.32,73.360001,89.589996,74.879997
81.220001,84.190002,65.57,54.66,62.060001,63,91.089996,79.300003
81.739998,78.849998,69.889999,54,62.75,69.900002,89.639999,82.690002
79.870003,82.860001,71.150002,55.25,71.110001,72.290001,89.459999,78.57
80.480003,85.5,65.93,51.439999,63.700001,64.019997,86.82,76.099998
84.110001,87.68,76.550003,55.48,59.07,78.690002,88.830002,76.5
83.07,85.790001,70.889999,48.040001,70.849998,76.129997,91.019997,78.980003
85.32,92.120003,80.360001,64.989998,75.970001,77.739998,88.449997,84.650002
79.580002,80.389999,68.550003,53,63.279999,65.529999,86.959999,68.989998
79.32,79.620003,66.949997,54.380001,63.119999,68.519997,87.440002,75.160004
82.599998,82.970001,77.489998,52.57,70.760002,69.389999,86.279999,77.519997
77.980003,78.300003,68.57,50.040001,61.630001,55,85.419998,65.07
79.660004,80.769997,63.599998,50.77,63.259998,63.41,90.18,73.669998
81.940002,85.980003,72.790001,52.889999,68.360001,67.790001,89.050003,70.760002
